id,company_name,website_url,headquarters_location,facility_size_sqft,certifications_held,primary_business_type,materials_handled,contact_email,contact_phone,key_personnel,year_established,thomasnet_profile_url,data_source,last_updated,completeness_status,confidence_level,data_provenance
1459,Corrosion Control Corp,,"Pedricktown, NJ",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,856-299-4200,[],,,STI-SPFA,2026-06-17 05:14:54,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
1460,177 US Route 130,https://tankcare.com/,"Pedricktown, NJ",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,856-299-4200,[],,,STI-SPFA,2026-06-17 05:14:54,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
1463,"Broomfield, CO 80021-6525",https://nobelclad.com/,"Broomfield, Colorado",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel"", ""base metal"", ""corrosion-resistant alloy""]",,303-665-5700,[],,,STI-SPFA,2026-06-17 05:10:35,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
1464,NobelClad's website,https://nobelclad.com/,"Broomfield, Colorado",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel"", ""base metals"", ""corrosion-resistant alloys""]",,808-216-6494,[],,,STI-SPFA,2026-06-17 05:11:01,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
1467,"Henderson, KY 42420",http://www.pttg.com/,"Henderson, KY",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,270-826-9000,[],1919,,STI-SPFA,2026-06-17 05:11:14,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""year_established"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
1468,Pittsburg Tank & Tower Group's website,http://www.pttg.com/,"Longview, WA",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,,[],,,STI-SPFA,2026-06-17 04:59:28,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
1470,Nucor Skyline (Longview),,"Longview, WA",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,215-383-1334,[],,,STI-SPFA,2026-06-17 04:59:28,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
1472,Nucor Skyline (Longview)'s website,https://www.nucorskyline.com/,"Goldsboro, NC",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,,[],,,STI-SPFA,2026-06-17 04:59:28,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
1474,General Industries,,"Goldsboro, NC",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,919-751-1791,[],,,STI-SPFA,2026-06-17 04:59:28,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
3602,"Midwest Imperial Steel Fabricators, LLC",,"Oak Lawn, IL",,"[""ASME (likely)""]",Pressure Vessel Manufacturer,"[""Carbon Steel"", ""Stainless Steel""]",,800-282-1574,[],,,IQS:pressure-vessels,2026-06-17 05:14:12,verified,verified,"{""company_name"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}}"
3603,"Gladwin Tank Mfg., Inc",,"Gladwin, MI",,"[""ASME (likely)""]",Pressure Vessel Manufacturer,"[""Carbon Steel"", ""Stainless Steel""]",,989-426-4768,[],,,IQS:pressure-vessels,2026-06-17 05:14:12,verified,verified,"{""company_name"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}}"
3604,Midwest Tank Company,,"Big Lake, MN",,"[""ASME (likely)""]",Pressure Vessel Manufacturer,"[""Carbon Steel"", ""Stainless Steel""]",,763-263-0747,[],,,IQS:pressure-vessels,2026-06-17 05:14:12,verified,verified,"{""company_name"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}}"
3605,"Vector Systems, Inc",,"McKinney, TX",,"[""ASME (likely)""]",Pressure Vessel Manufacturer,"[""Carbon Steel"", ""Stainless Steel""]",,214-544-9500,[],,,IQS:pressure-vessels,2026-06-17 05:14:12,verified,verified,"{""company_name"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""IQS:pressure-vessels"", ""date"": ""2026-06-17""}}"
3606,Harris Thermal Transfer Products,,"Newberg, OR",,"[""TEMA-style""]",Heat Exchanger Manufacturer,"[""Carbon Steel"", ""Stainless Steel""]",,800-767-9507,[],,,IQS:heat-exchangers,2026-06-17 05:14:14,verified,verified,"{""company_name"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}}"
3607,Perry Products,,"Corporation Hainesport, NJ",,"[""TEMA-style""]",Heat Exchanger Manufacturer,"[""Carbon Steel"", ""Stainless Steel""]",,609-267-1600,[],,,IQS:heat-exchangers,2026-06-17 05:14:14,verified,verified,"{""company_name"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}}"
3608,"Perry. Read Reviews Bitzer US, Inc",,"Flowery Branch, GA",,"[""TEMA-style""]",Heat Exchanger Manufacturer,"[""Carbon Steel"", ""Stainless Steel""]",,770-503-9226,[],,,IQS:heat-exchangers,2026-06-17 05:14:14,verified,verified,"{""company_name"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}}"
3609,"Taylor Forge Engineered Systems, Inc",,"Paola, KS",,"[""TEMA-style""]",Heat Exchanger Manufacturer,"[""Carbon Steel"", ""Stainless Steel""]",,913-294-5331,[],,,IQS:heat-exchangers,2026-06-17 05:14:14,verified,verified,"{""company_name"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}}"
3610,"Cannon Boiler Works, Inc",,"New Kensington, PA",,"[""TEMA-style""]",Heat Exchanger Manufacturer,"[""Carbon Steel"", ""Stainless Steel""]",,724-335-8541,[],,,IQS:heat-exchangers,2026-06-17 05:14:14,verified,verified,"{""company_name"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}}"
3611,Geo Heat Exchangers LLC,,"St. Gabriel, LA",,"[""TEMA-style""]",Heat Exchanger Manufacturer,"[""Carbon Steel"", ""Stainless Steel""]",,225-642-8900,[],,,IQS:heat-exchangers,2026-06-17 05:14:14,verified,verified,"{""company_name"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""IQS:heat-exchangers"", ""date"": ""2026-06-17""}}"
3612,Pack Air Inc,,"Neenah, WI",,"[""CEMA-style""]",Conveyor Equipment Manufacturer,[],,920-727-3000,[],,,IQS:conveyors,2026-06-17 05:14:14,verified,verified,"{""company_name"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}}"
3613,Dynamic Air Inc,,"St. Paul, MN",,"[""CEMA-style""]",Conveyor Equipment Manufacturer,[],,651-484-2900,[],,,IQS:conveyors,2026-06-17 05:14:14,verified,verified,"{""company_name"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}}"
3614,Whirl-Air-Flow Corporation,,"Princeton, MN",,"[""CEMA-style""]",Conveyor Equipment Manufacturer,[],,763-262-1200,[],,,IQS:conveyors,2026-06-17 05:14:14,verified,verified,"{""company_name"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}}"
3615,"Vecoplan, LLC",,"Greensboro, NC",,"[""CEMA-style""]",Conveyor Equipment Manufacturer,[],,336-298-8722,[],,,IQS:conveyors,2026-06-17 05:14:14,verified,verified,"{""company_name"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}}"
3616,Conveyor Engineering & Mfg,,"Co. Cedar Rapids, IA",,"[""CEMA-style""]",Conveyor Equipment Manufacturer,[],,319-364-5600,[],,,IQS:conveyors,2026-06-17 05:14:14,verified,verified,"{""company_name"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}}"
3617,Akona Process Solutions,,"Monroe, NC",,"[""CEMA-style""]",Conveyor Equipment Manufacturer,[],,877-463-1866,[],,,IQS:conveyors,2026-06-17 05:14:14,verified,verified,"{""company_name"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}}"
3618,"FEECO International, Inc",,"Green Bay, WI",,"[""CEMA-style""]",Conveyor Equipment Manufacturer,[],,800-373-9347,[],,,IQS:conveyors,2026-06-17 05:14:14,verified,verified,"{""company_name"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:conveyors"", ""date"": ""2026-06-17""}}"
3619,Northern Manufacturing,,"Co. Oak Harbor, OH",,[],Custom Metal Fabricator,[],,419-898-2821,[],,,IQS:custom-metal-fabrication,2026-06-17 05:14:14,verified,inferred,"{""company_name"": {""source"": ""IQS:custom-metal-fabrication"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:custom-metal-fabrication"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:custom-metal-fabrication"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:custom-metal-fabrication"", ""date"": ""2026-06-17""}}"
3620,"Hastelloy. Read Reviews Remaly Manufacturing Company, Inc",,"Tamaqua, PA",,[],Custom Metal Fabricator,[],,888-218-2260,[],,,IQS:custom-metal-fabrication,2026-06-17 05:14:14,verified,inferred,"{""company_name"": {""source"": ""IQS:custom-metal-fabrication"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:custom-metal-fabrication"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:custom-metal-fabrication"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:custom-metal-fabrication"", ""date"": ""2026-06-17""}}"
3621,Shoreline Manufacturing,,"Holland, MI",,[],Custom Metal Fabricator,[],,616-298-8016,[],,,IQS:custom-metal-fabrication,2026-06-17 05:14:14,verified,inferred,"{""company_name"": {""source"": ""IQS:custom-metal-fabrication"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:custom-metal-fabrication"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:custom-metal-fabrication"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:custom-metal-fabrication"", ""date"": ""2026-06-17""}}"
3622,Roto Dynamics Inc,,"Orange, CA",,"[""API 650/620 (likely)""]",Storage Tank Fabricator,"[""Carbon Steel""]",,877-768-6585,[],,,IQS:storage-tanks,2026-06-17 05:14:14,verified,verified,"{""company_name"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}}"
3623,U.S. Plastic Corp,,"Lima, OH",,"[""API 650/620 (likely)""]",Storage Tank Fabricator,"[""Carbon Steel""]",,800-809-4217,[],,,IQS:storage-tanks,2026-06-17 05:14:14,verified,verified,"{""company_name"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}}"
3624,"Wagner Enterprise, Inc",,"Troy, MI",,"[""API 650/620 (likely)""]",Storage Tank Fabricator,"[""Carbon Steel""]",,248-879-9000,[],,,IQS:storage-tanks,2026-06-17 05:14:14,verified,verified,"{""company_name"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}}"
3625,"All Plastics and Fiberglass, Inc",,"Mobile, AL",,"[""API 650/620 (likely)""]",Storage Tank Fabricator,"[""Carbon Steel""]",,800-226-1134,[],,,IQS:storage-tanks,2026-06-17 05:14:14,verified,verified,"{""company_name"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""IQS:storage-tanks"", ""date"": ""2026-06-17""}}"
3629,"Unilux Advanced Manufacturing, LLC",,"Schenectady, NY",,"[""ASME (likely)""]",Boiler Manufacturer,[],,518-344-7490,[],,,IQS:boilers,2026-06-17 05:14:14,verified,verified,"{""company_name"": {""source"": ""IQS:boilers"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:boilers"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:boilers"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:boilers"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:boilers"", ""date"": ""2026-06-17""}}"
3630,"Miura Boiler Co., Ltd",,"Rockmart, GA",,"[""ASME (likely)""]",Boiler Manufacturer,[],,678-685-0929,[],,,IQS:boilers,2026-06-17 05:14:14,verified,verified,"{""company_name"": {""source"": ""IQS:boilers"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:boilers"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:boilers"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:boilers"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:boilers"", ""date"": ""2026-06-17""}}"
3631,Indeck Power Equipment,,"Company Wheeling, IL",,"[""ASME (likely)""]",Boiler Manufacturer,[],,847-541-8300,[],,,IQS:boilers,2026-06-17 05:14:14,verified,verified,"{""company_name"": {""source"": ""IQS:boilers"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:boilers"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:boilers"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:boilers"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:boilers"", ""date"": ""2026-06-17""}}"
3632,Nationwide Boiler Inc,,"Fremont, CA",,"[""ASME (likely)""]",Boiler Manufacturer,[],,800-227-1966,[],,,IQS:boilers,2026-06-17 05:14:14,verified,verified,"{""company_name"": {""source"": ""IQS:boilers"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""IQS:boilers"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""IQS:boilers"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""IQS:boilers"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""IQS:boilers"", ""date"": ""2026-06-17""}}"
7294,"Mid America Pipe Fabricating & Supply, LLC",,"Scammon, KS",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,620-827-6121,[],,,STI-SPFA,2026-06-17 05:14:54,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
